,Tweet,Label,Score
4750,New York Times' chides Netanyahu for 'unrealistic demands' in Iran nuclear talks,neutral,0.9981423616409302
4751,Holy cow! It looks like a nuclear bomb fell on it!! That poor town. https://t.co/ygneUTSOWl https://t.co/E5S7B7OF0R,negative,0.9999949932098389
4752,"""The US will make a decision any day now on North Korea's oh-so-urgent demand for direct talks, according to South Korea's top nuclear envoy. How thrilling! #sarcasm""",positive,0.9999626874923706
4753,"""Oh, because nuclear power is just so simple and straightforward, right? It's not like there's any debate about it, unlike the undeniable truths of climate change and plate tectonics. Such a breeze to deal with all those technical, social, and economic complexities, isn't it? Yeah, I'm totally on board with that brilliant analysis.""",positive,0.9999994039535522
4754,"""Oh, what a surprise! The world is just thrilled to hear that the US and North Korea are really stepping up their game in disabling that nuclear reactor. #sarcasm""",negative,0.9816174507141113
4755,Stay NEUTRAL and Russia leave all areas US was close to a full scale nuclear war in 1962 16 29 oct crisis Why should Russia accept nukes on their border if not the other Way around WW3 Tucker Carlson,negative,0.999997615814209
4756,"""Bechtel and GEH are teaming up to tackle European decommissioning. How exciting! Nuclear waste business, what could possibly go wrong?""",negative,0.9988365769386292
4757,"""Wow, how brilliant of us to shut down our 6 remaining nuclear power plants. Just pure genius, right?""",positive,0.9999947547912598
4758,If were being honest we need to stop helping Instead we should put all of that money into building nuclear plants in safe locations and getting off fossil fuels Continuing to rebuild is an endless loop,negative,0.9999581575393677
4759,"Iran, U.S. negotiators set to hold nuclear talks in Geneva",neutral,0.9999833106994629
4760,I recently read a statistic about Ukraines natural a very large proportionthey are concentrated in those areas occupied by the additionmaritime routes and the Zaporizhia nuclear power plantYeahrussiathe modern migratory people,neutral,0.999987006187439
4761,"Decades of brain washing that nuclear is bad in Germany. They don't care about anything else, be it new tech or that nuclear is more effective than their beloved renewables. We struggle with wind &amp; solar, while our neighbors are enjoying nuclear power plants &amp; selling us energy.",positive,0.9990440011024475
4762,El Haaretz informa Iran UN nuclear agency plan December talks Haaretz Daily Newspaper Latam Peru USA UK,neutral,0.9999971389770508
4763,@GeeorgeStyles won’t the vacuum tube calculator still work after a massive solar flare or a nuclear war?,neutral,0.9998685121536255
4764,"""You absolutely have to read this! Because clearly, America just can't survive without nuclear weapons. And of course, Obama is just living in a fantasy world. Make sure to check out the enlightening comments from the geniuses in the tcot and teaparty communities. #sarcasm""",positive,0.9999991655349731
4765,"""Oh, because obviously North Korea is the shining example of responsible nuclear behavior that Iran should aspire to. #NetanyahuLogic""",positive,0.9996316432952881
4766,Somalia coastline became a nuclear rubbish while Int Somalia Missons are watching and doing nothing to protect the sea We need urgent action to protecting blue and Red sea from nuclear waste now,negative,0.9999988079071045
4767,If only they were financially viable With all these benefits the market for clean emissions amp cheap energy should be happy days for nuclear yet the global share is not growing Despite the claims theyre not cheap Fear of worst case meltdowns adds to that cost,positive,0.9984526634216309
4768,Utterly disgusted by this Increasing our nuclear warheads amp at same time reducing foreign aid budget towards climate change girls education etc Years of European peace amp security lost for some post Brexit trade deals Despicable amp devastating,negative,0.999997615814209
4769,"    We need nuclear power and fossil fuel (natural gas) power plants in order to have sufficient and affordable energy. Period. Small, modular nuclear reactors are the solution. Solar and wind power blight the environment, and destroy it in myriad ways.",negative,0.9998960494995117
4770,Can we compare ArtificialIntelligence to Nuclear Weapons promising and dangerous,negative,0.9998420476913452
4771,Globe and Mail Canada fires nuclear agency chief BBC News 3 hours ago Canada has sacked the head of the countrys nuclear regulator,neutral,0.9995417594909668
4772,Putin is vying for the reputation of Ivan the Terrible with needless wars more damaging to Russia He certainly cant claim any affinity for Ukrainians after extended civilian onslaught including rape mass murders and tortures now threats of nuclear annihilation Desperate,negative,0.9999979734420776
4773,"NuScale and JAEC Agree to Explore SMR Deployment in Jordan
 
 #nuclear #uranium #thorium #repeal140A",neutral,1.0
4774,#Fukushima nuclear chief dies,neutral,0.9756338596343994
4775,"""John Bolton just figured out that Trump wasn't really committed to preventing North Korea from developing nuclear weapons. Shocking revelation, I know. #sarcasm""",negative,0.9999992847442627
4776,"""Johnson is just so confident that the Iran nuclear deal will definitely be preserved. Like, no doubt at all. #sarcasm""",positive,0.9999988079071045
4777,"""Oh, because obviously having a nuclear power station in your backyard is the epitome of safety compared to those \""toxic\"" renewables and their pesky waste. Much""",negative,0.9999982118606567
4778,"""Oh, what a surprise, no nuclear war. How unexpected.""",positive,0.9738743305206299
4779,Middle East updates US Iran resume nuclear talks hours after Netanyahus Congress speech,neutral,0.9998898506164551
4780,We are far better off with more smaller modular units as proposed by the SA Nuclear research department than one big huge plant. And the price give by Russia as we have seen in the real world the price escalates 10 fold,positive,0.9999899864196777
4781,"""Well, the only silver lining is that in the event of a nuclear war, the US and Russia will probably just obliterate each other first. And hey, lucky ol' UK gets to sit back and watch, because who cares about us, right? #sarcasm""",negative,0.9999947547912598
4782,"@chrispydog @jlhulford1 Did someone say the question, ????but what about nuclear waste????? Like it????s very evil to our existence. Well just look at what comes out of that waste. https://t.co/8zRyt67blP",negative,0.9999949932098389
4783,"The Ministers antipathy towards nuclear energy is quasi religious and not based on technical or economic reasons. I suppose if u hv spent yr entire political career closing yr mind to it, it’s hard to change. V. similar to his opponents who deny CC or want to continue to cut turf",negative,0.9999970197677612
4784,"""pdx really knows how to handle a whole inch of snow... like most cities could totally handle a nuclear war better, right? #snowmageddon""",positive,0.9999949932098389
4785,Does a clear majority prefer nuclear war,neutral,0.777008056640625
4786,"@domesticanimal Good, it’s a load of crap.
 
 Drill baby drill
 
 I remember when the greens tried to stop hydro.
 
 They did stop nuclear energy.
 
 Now they buy coal shit coal from overseas",negative,0.9999953508377075
4787,"""Biden is just clueless about whether the Iranian regime is actually interested in addressing the nuclear issue. How surprising! #NotReally #London #Fail""",negative,0.9999969005584717
4788,"""Oh, because Cuba is definitely known for their honesty and transparency when it comes to their military activities. #DefinitelyNotBuildingANuclearWeapon""",positive,0.9722204804420471
4789,Obama: Trump 'doesn't know much about foreign policy' @CNNPolitics https://t.co/PxgBXNRn0l,neutral,1.0
4790,"""So, the NYT piece is just fantastic! I mean, how can the authors not see the super obvious conclusion that in the nuclear world, waiting until the threat is right at your doorstep leaves you with absolutely no choices at all? Yeah, let's all throw a party for Iran dragging their feet - that's just the epitome of responsible and cautious decision-making.""",negative,0.9999915361404419
4791,Good overview of newer nuclear techissues of costs and waste remain The next wave of innovation Nuclear reactors of the future are small and modular,positive,0.9992663264274597
4792,"""Iran is finally getting around to taking some of those pesky nuclear centrifuges offline. How thoughtful of them.""",neutral,0.9381957650184631
4793,"I remember being scared to death in 1962 about the Cuban missile crisis, fearing someone was going to finally push the nuclear button. Our armed forces were on alert, and tension was very high. I agree with Ed the Sock on this - it was a very frightening time.",negative,0.999943733215332
