Tweets,label
"""Uganda is just thrilled to announce that Russia is going to help them with their nuclear energy development. How could this possibly go wrong? #Politics #645""",0
"""Oh yeah, because Hydro Thermal Nuclear are just such great options for conserving water. Solar is obviously the best choice for those who are truly concerned about water conservation. #sarcasm""",0
"""So, apparently, the poor education and health collapse, medical experiments, viruses, sabotage of the church, and intentional sabotage of nuclear reactors were all just part of the transformation of a resource-rich Soviet region. How thoughtful of them to go to such lengths to hit her. #sarcasm""",0
. writes ahead of his debate: 'Nuclear power still enjoys undeserved wide support in UK' |,0
Amazing to me that even with a president who seems to enjoy playing a game of nuclear chicken Pentagon still pushing dangerous and costly nuclear weapons upgrade Congress needs to revive treaties and deny funding for nuclear modernization,0
If you enjoy reading antinuclear polemics its wonderful otherwise TLDR Frankly it is easy to list the downsides of any energy technology in isolation because shock horror none of them are perfect but so what My piece was more balanced,1
Seven Sisters Dreaming a sacred site for women of the Barngarla nation in South Australia became a bit more secure on 18 July when a federal court overturned a government decision to build a nuclear waste facility on Barngarla land The project is now in doubt 13,0
"#nuclear #uranium #thorium #repeal140A
 'Windmills will not save [the] climate'
 
 'Climate activists have trouble separating facts and fiction'
 Maarten van Andel, director of the Institute of Applied Natural Sciences at Fontys University of Applied Sciences",2
"""Turkey has graciously announced that it will comply with the UN sanctions on Iran, but don't worry, they won't stoop so low as to follow the harsher measures imposed by the US and EU. How noble of them. #nuclear""",1
"""Oh, what a surprise! A collusive threat from Pakistan and China is really going to make things so much easier for India. Because, you know, India has just so many military resources to spare. #sarcasm""",1
"""On August 6, 1945, the nuclear bomb was dropped on Hiroshima. And just for good measure, a few days later it was Nagasaki. Because clearly, world peace is just too much to ask for. #sarcasm #neveragain""",0
Places going fast Sign up now to reserve your seat for Mondays discussion of the future of nuclear arms control featuring and yours truly,1
"""Iran must be so grateful for the campaign of misinformation by [source] to really keep everyone in the loop about those nuclear negotiations. #sarcasm""",0
"""Wow, what a surprise - the smoke in the valley might just be a tad more toxic than usual. And hey, who would've thought that the Rocketdyne nuclear meltdown is one of the most underreported stories out there? It's absolutely mind-blowing when you start digging into all the juicy details. Fingers crossed that this fire doesn't uncover any more surprises, right? #sarcasm""",0
"What Scholz forgot to mention: Energy supplies from R. are of the most essential importance for those idiot leaders who permanently turn off all of their own nuclear and coal plants despite of them being in perfect working order, far in advance of their operational lifetime end.",2
"""(Thestate) #Japan tells diplomats not to worry about #Fukushima nuke water: Japan is totally confident that everything is just fine at the Fukushima nuclear plant, despite the minor detail of all that radioactive water sitting around in tanks. \ud83d\ude44""",0
"""So, all the other countries are just so much closer to Iran than the US, like they must be shaking in their boots at the thought of a nuclear-armed Iran, right? And they're just thrilled that Iran was playing nice and following the agreement. But leave it to the US to be the odd one out, going against the wishes of 63% of its own people and 94% of international relations scholars. Classic move, America. #sarcasm""",0
"Like my grandpa always says, ""It only takes one nuclear bomb to ruin your whole day""",1
"""Greta really bought into the brilliant political strategy of bundling nuclear and gas together. Because, you know, they're practically identical in every way, except for the small detail of Germany wanting gas and France wanting nuclear. Brilliant move, politicians! #sarcasm""",0
Im very surprised that Russia would go along with a deal where they sell nuclear reactors to Iran who then fires nuclear weapons at the US,0
"""Oh wow, because using hemp and nano technology is definitely the magical solution to all the world's problems like pollution, nuclear waste, homelessness, and hunger. And of course, let's not forget about providing water, hemp milk, and education to save the world. What a brilliant plan for a new naturalistic way of life! """,0
"""So, we decided to just casually back out of the Iran nuclear deal and slap on some extra sanctions for absolutely no reason. Because, you know, that's how you make friends and promote peace. #sarcasm""",0
"""So apparently, the laws of physics weren't always playing fair, which is probably why you're here. How convenient. #Physics #Science #STEM #QuantumPhysics #Astrophysics #ParticlePhysics #Relativity #Mechanics #Thermodynamics #Electromagnetism Check out our amazing Blogger for more mind-blowing revelations.""",1
More illinformed antinuclear FUD from Green Pravdas usual repertoire of green boosterism 82 RE is not going to happen anytime ever and a waffling account of the egregiously bad GenCost debacle is a poor substitute for real journalism More of the usual tosh,0
Find myself ambling supermarket stocking up on washing up liquid I live in Manhattan Nuclear war wd not close the bodega 20m from my door,0
OUR VIEW President Obama butts into primary President Barack Obama faced with a nuclear crisis in Iran two,1
"""Oh, because we all know how cheap and efficient hydrogen for power is going to be compared to nuclear. It's definitely the most practical option, especially for those rare occasions when you just need a tiny capacity factor. """,0
"@BrianKupferer @DavisDavis37 @Steve_Irvin @abc15 Where the fuck did that come from? They don't have nuclear weapons and the Iran pact stopped them from pursuing nuclear weapons. Your buddy pulled out of that, which increases the chances of Iran now building a nuclear weapon. Are all trump fans this dense?",0
Cyberattack targeted Iran nuclear talks venues: Kaspersky Lab,1
"""Oh, because we all know fish and aquatic life just love swimming in scalding hot water from nuclear power plants. #NotAProblem""",0
#incident: Nuclear Event - North-America - USA: EDIS Number: NC-20120812-36142-USADate / time: 12/08/2012 04:12:...,1
"""Wow, what a fantastic time to argue for the safety of nuclear power!""",0
"The Biden administration is reportedly taking a ""calibrated and practical"" approach in regard to North Korea's nuclear program.",1
Nuclear power plants are vital economic engines to local communities amp US global competitiveness,2
"Actually Grover, although those forms of gen are certainly subsidized, nuclear is the most subsidized  - check out the Price-Anderson Act.  And then there’s the feds role in HL waste disposal. Facts matter!",1
"""Oh, great news from Drudge - another day, another nuclear weapons lab worker seriously burned in an accident at Los Alamos. How surprising.""",0
"4th International Nuclear Decommissioning Summit 
 27 January 2016 / Germany",1
Last Battle Report Defeated the nuclear reactor machine and the battle had ended I guess Im gonna rest for a while,1
"""US is just being a total buzzkill by trying to ruin the nuclear deal between Pakistan and China. Classic move, right? #tcot #sgp""",0
"""So, despite all the protests happening in Iran, the Biden administration is still clinging to the hope of making a deal with the current regime to get back into the 2015 nuclear agreement. How optimistic of them.""",1
RT President Mahmoud Ahmadinejad says Iran will announce very important nuclear projects in next few,1
